47914;Gregory Sharp;69;405004
47915;Colton Mcintyre;42;184542
47916;Baker Rivas;70;494048
47917;Clarke Reyes;41;213025
47918;Oliver Sandoval;86;347626
47919;Merritt Ortega;98;342356
47920;Plato Hood;99;954174
47921;Allistair Dickerson;91;458990
47922;Ashton Hobbs;90;311042
47923;Aladdin Ball;64;114904
47924;Raymond Bauer;72;27192
47925;Reed Randolph;45;551731
47926;Kasper Alvarado;93;256463
47927;Nathan Snow;71;479738
47928;Dominic Manning;60;343318
47929;Randall Fitzpatrick;86;871922
47930;Nicholas Morgan;42;743674
47931;Mason Munoz;90;485859
47932;Nathan Hopkins;65;520488
47933;Chandler Peters;34;759001
47934;Oleg Weaver;30;443735
47935;Raymond Mcdonald;94;111149
47936;Byron Gillespie;61;949427
47937;Linus Dean;88;356016
47938;Stewart Yang;36;551315
47939;Lyle Walls;31;360967
47940;Galvin Le;91;576523
47941;Curran Walker;53;980022
47942;Tanek George;59;694322
47943;Ulysses Garza;86;84230
47944;Martin Delacruz;31;310855
47945;Honorato Short;76;339795
47946;Ryder Pugh;92;492181
47947;Melvin Trujillo;89;70629
47948;Harlan Paul;74;682003
47949;Lucius White;76;533529
47950;Donovan Blake;45;228935
47951;Graiden Alvarado;51;87625
47952;Curran Gaines;57;709978
47953;Caleb Barber;32;11148
47954;Quamar Vasquez;64;466747
47955;Ross Garrison;67;267674
47956;Allistair Castaneda;96;689359
47957;Brady Mcintosh;45;420869
47958;Mason Holman;75;90493
47959;Hedley Wagner;41;697322
47960;Dalton Lopez;58;421621
47961;Kelly Hopkins;59;363867
47962;Fletcher Travis;88;197120
47963;Connor Gilliam;61;283655
47964;Jacob Harmon;98;619724
47965;Yuli Clayton;32;663654
47966;Lawrence Nicholson;82;70700
47967;Kuame Todd;83;853158
47968;Hayden Castaneda;48;30817
47969;Knox Olsen;56;960348
47970;Kevin Conway;40;826222
47971;Jordan Mcintyre;37;45808
47972;Zachary Bentley;76;972906
47973;Cruz Odonnell;74;855433
47974;Felix Hahn;94;949888
47975;Declan Nixon;86;721839
47976;Ross Berry;82;431871
47977;Paki Burke;57;349018
47978;Eaton Lindsay;41;855930
47979;Brian Emerson;93;128681
47980;Emerson Lopez;36;576802
47981;Colin Phillips;60;579919
47982;Benjamin Gilliam;67;381827
47983;Adam Gardner;36;842003
47984;Geoffrey Sharp;48;156047
47985;Walter Mueller;64;276304
47986;Chaim Murphy;38;327726
47987;Ulysses Alvarez;61;263433
47988;Kareem Levy;88;784638
47989;Daniel Duke;55;364996
47990;Knox Suarez;82;613365
47991;Clark Sears;61;607891
47992;Mannix Pennington;83;620477
47993;Fritz Dillon;92;561110
47994;Thomas Alford;92;824734
47995;Akeem Fuller;35;584225
47996;Sebastian Trujillo;55;119382
47997;Caldwell Peters;63;761713
47998;Laith Cortez;56;814998
47999;Alexander Sargent;59;698505
48000;Jonas Chavez;52;905018
48001;Gray Conway;62;315140
48002;Ciaran Giles;39;237758
48003;Malachi Crawford;87;513449
48004;Brady Christian;73;287317
48005;Thane Bowman;32;502049
48006;Dillon Hendrix;52;330103
48007;Colorado Pierce;31;764239
48008;Theodore Garza;77;312589
48009;Jin Butler;73;738125
48010;Hop Quinn;98;130556
48011;Wang Rivers;74;82087
48012;Wade Douglas;55;842981
48013;Erasmus Harris;54;632456
48014;Raphael Morton;97;37097
48015;Gage Wiley;86;278769
48016;Drake Huffman;70;832106
48017;Kennedy Colon;70;56326
48018;Vance Lester;41;892335
48019;Duncan Rowe;98;262695
48020;Amir Frye;36;391770
48021;Nehru Holman;31;514807
48022;Barclay Whitney;68;464791
48023;Vaughan Gardner;81;246708
48024;Quentin Frank;34;369812
48025;Jacob Moody;59;440695
48026;Callum Mcbride;53;479140
48027;Gage Fitzgerald;81;431634
48028;Lance Schultz;87;323541
48029;Dante Schultz;88;350998
48030;Raja Gregory;87;732368
48031;Mohammad Lewis;98;477327
48032;Samson Barnes;89;348271
48033;Marvin Donaldson;85;842093
48034;Ronan Britt;52;210207
48035;Gavin Barron;74;10726
48036;Steven Hooper;52;138796
48037;Darius Carlson;63;67289
48038;Jared Farmer;85;206361
48039;Reese Reese;77;659198
48040;Rajah Klein;100;473556
48041;Paki Rivera;51;580402
48042;Sylvester Meyers;85;277880
48043;Marsden Henderson;49;540530
48044;Sawyer Mccullough;77;120570
48045;Odysseus Cantrell;42;248359
48046;Guy Welch;61;239635
48047;Nero Bryan;93;512872
48048;Lee Summers;99;373339
48049;Malcolm Fields;96;541170
48050;Tobias Petersen;87;578911
48051;Brennan Blankenship;37;974499
48052;Marsden Roach;36;406024
48053;Tucker Duke;75;342592
48054;Clarke Blevins;70;926696
48055;Chancellor Huffman;60;806748
48056;Erich Hensley;42;10100
48057;Mufutau Buckner;68;607032
48058;Ryan Glass;42;964983
48059;Hall Fischer;96;98511
48060;Armando Avery;64;982040
48061;Dennis Cain;52;497925
48062;Clark Summers;59;405536
48063;Erich Sloan;44;685284
48064;Daquan Haley;78;958255
48065;Ivor Dale;69;334380
48066;Kasimir Pratt;50;984955
48067;Alan Dejesus;35;100764
48068;Damon Marsh;35;540873
48069;Mufutau Harrington;32;904944
48070;Demetrius Houston;51;622217
48071;Drake Knapp;51;567788
48072;Tanek Wolf;67;381334
48073;Chester Bonner;79;766517
48074;Robert Yates;83;849173
48075;Colin Schneider;96;487314
48076;Garrison Alston;31;89859
48077;Graham Bass;99;684474
48078;Jackson Fischer;51;798009
48079;Ralph Mckee;55;683180
48080;Kenneth Strickland;33;786618
48081;William Reeves;68;785728
48082;Paki Flynn;74;979225
48083;Branden Mathis;62;512483
48084;Kenneth Johnston;71;987758
48085;Jin Maxwell;77;32112
48086;Slade Wilcox;88;660472
48087;Keaton Clayton;53;160192
48088;Arden Harris;96;30925
48089;Byron Joyner;87;903698
48090;Quentin Holman;92;904095
48091;Abel Gilmore;59;593973
48092;Rogan Zamora;71;355895
48093;Keefe Donovan;56;438490
48094;Clinton Colon;36;786000
48095;Francis Hodge;96;431805
48096;Rigel Stein;61;969173
48097;Finn Doyle;91;147497
48098;Micah Ray;32;697331
48099;Beck Huber;50;919438
48100;Herman Soto;49;33151
48101;Bevis Morales;62;329880
48102;Roth Lowery;37;205518
48103;Xanthus Barrett;74;793997
48104;Trevor Bird;84;278020
48105;Elliott Monroe;59;20374
48106;Garrison Hubbard;80;487086
48107;Timon Woodward;58;362366
48108;Sean Nielsen;56;959038
48109;Dustin Sharpe;50;146668
48110;Gannon Harmon;53;360979
48111;Harding West;40;351944
48112;Alec Trujillo;73;358998
48113;Joseph Avila;55;926021
48114;Ignatius Bernard;58;387870
48115;Aquila Salas;82;908127
48116;Ian Burch;91;786686
48117;Walter Carr;95;340675
48118;Jonas Dunn;78;967751
48119;Coby Sharp;52;254611
48120;Orlando Villarreal;72;288964
48121;Wang White;44;437733
48122;Alec Melendez;87;96144
48123;Hall Lyons;100;899208
48124;Marshall Sosa;78;624508
48125;Abel Mclean;97;548399
48126;Solomon Morin;66;89836
48127;Ignatius Schroeder;53;228245
48128;Paki Velez;65;710645
48129;Tate Patterson;39;921099
48130;Elliott Weber;30;748004
48131;James Acevedo;75;181419
48132;Slade Gardner;86;870470
48133;Uriel Ramsey;59;797140
48134;Gavin Vega;92;871417
48135;Otto Cortez;36;506365
48136;Brent Mcfadden;44;30518
48137;Drake Gomez;96;629347
48138;Drew Watkins;56;809196
48139;Walker Alvarez;99;813328
48140;Erich Rivera;78;280021
48141;Jerry Bradley;34;915602
48142;Adrian Ware;85;768543
48143;Burke Stevenson;48;285037
48144;Hoyt Jimenez;51;772614
48145;Rooney Dickson;58;136680
48146;Chaim Richards;96;146410
48147;Quentin Valentine;97;131544
48148;Mohammad Miranda;58;220686
48149;Noah Hutchinson;39;743880
48150;Graiden Underwood;66;558419
48151;Rafael Rivers;89;263534
48152;Dalton Cain;31;86558
48153;Fuller Hill;44;562220
48154;Chancellor Cantrell;79;971298
48155;Aquila Morris;36;748638
48156;Declan Keith;98;998100
48157;Walter Bowen;82;365993
48158;Zeus Donovan;94;788901
48159;Akeem Quinn;33;280983
48160;Stuart Best;54;253067
48161;Ivor Maddox;87;684115
48162;Murphy Kidd;76;755500
48163;Buckminster Quinn;65;424187
48164;Connor Humphrey;59;195791
48165;Josiah Cash;68;547988
48166;Grady Hunter;53;430401
48167;Christopher Guzman;79;90947
48168;Hayden Battle;53;934600
48169;Lamar Cain;73;309600
48170;Levi Ellison;33;775505
48171;Adam Mack;43;255038
48172;Adam Mcmillan;60;561770
48173;Phelan Wolf;37;174912
48174;Hayden Holcomb;71;652875
48175;Ray Fisher;81;253874
48176;Eric Bell;42;945330
48177;Chancellor Rose;47;820359
48178;Armand Fowler;72;83692
48179;Silas Rocha;52;871964
48180;Gary Reeves;60;163778
48181;Oren Lee;52;190982
48182;Wayne Valdez;89;766105
48183;Chester Marsh;30;546327
48184;Leonard Colon;64;812656
48185;Yuli Porter;74;56954
48186;Ali Daniels;38;895882
48187;Abdul Horn;84;401967
48188;Chester Conley;69;941110
48189;Noah Stephenson;38;685206
48190;Quinn Weeks;61;989145
48191;Jeremy Huffman;67;149146
48192;Luke Anthony;97;635384
48193;Owen Mccarthy;78;790329
48194;Rashad Roy;78;808127
48195;Curran Howard;44;451298
48196;Lucas Ray;57;370702
48197;Lev Knowles;33;418719
48198;Hop Kelly;58;984079
48199;Wade Wagner;38;598251
48200;Walker Blair;46;704175
48201;Malachi Travis;64;463536
48202;Nathaniel Christian;48;951321
48203;Leonard Irwin;58;270401
48204;Cody Robles;74;847875
48205;Dolan Nolan;48;759976
48206;Callum Neal;82;122739
48207;Kieran Spencer;80;548252
48208;Victor Walker;47;602148
48209;Salvador Potter;33;549558
48210;Tobias Gaines;65;532412
48211;Quinn Tanner;86;16700
48212;Mason Hewitt;90;968052
48213;Baxter Buck;81;265160
48214;Porter Irwin;56;373415
48215;Emery Blevins;94;281665
48216;Adam Cash;91;854113
48217;Tate Villarreal;58;798670
48218;Dale Tate;53;45946
48219;Quinn Bullock;33;466573
48220;Jonah Terry;60;628742
48221;Abraham Casey;92;784015
48222;Leonard Duffy;40;954094
48223;Emmanuel Bender;46;354205
48224;Clinton Bridges;44;114217
48225;Alden Mcintosh;94;285910
48226;Ivor Davis;52;284586
48227;Erich Graves;82;875675
48228;Damian Chase;65;270117
48229;Elijah Haney;33;943169
48230;Logan Conley;93;970811
48231;Damian Burton;52;473851
48232;Colin Lang;70;261659
48233;Bradley Jensen;67;611862
48234;Nasim Simpson;92;52784
48235;Christopher Meyers;95;465659
48236;Raja Hester;81;121826
48237;Randall Richardson;33;441314
48238;Wesley Weaver;58;222129
48239;Austin Phelps;78;307869
48240;Cullen Duncan;69;365799
48241;Odysseus Bowers;98;439925
48242;Vance Sloan;63;150456
48243;Ian Hartman;72;275108
48244;Reese Garcia;57;615239
48245;Baxter Holmes;33;63269
48246;Garth Hudson;49;469467
48247;Carson Watts;84;426296
48248;Ciaran Gaines;85;940431
48249;Grant Ramos;56;350487
48250;Kuame Slater;64;85584
48251;Cyrus Bowers;54;68278
48252;Gregory Phelps;77;510748
48253;Caldwell Perez;69;553746
48254;Camden Scott;30;354571
48255;Price Roberson;84;986223
48256;Benedict Luna;95;511376
48257;Dominic Ford;90;896588
48258;Cade Gibson;99;404308
48259;Hamilton Frye;62;838812
48260;Allistair Byers;54;210049
48261;Samuel Torres;83;24926
48262;Octavius Rich;55;513789
48263;Josiah Calderon;65;644971
48264;Melvin Hicks;40;976048
48265;Nissim Zamora;91;873747
48266;Emmanuel Short;49;760878
48267;Cairo Pierce;72;208163
48268;Shad Walsh;58;702922
48269;Samson Case;80;575819
48270;Tucker Blankenship;35;466574
48271;Clark Maynard;37;891036
48272;Zephania Downs;91;719958
48273;Dale Powers;71;587117
48274;Kennan Sosa;54;742199
48275;Kermit Walls;96;449146
48276;Stuart Gilliam;40;719760
48277;Jackson Solis;50;419600
48278;Vaughan Guerra;92;154968
48279;Vincent Willis;32;941090
48280;Colorado Torres;76;481714
48281;Louis Dorsey;34;227332
48282;Bevis Hayes;98;698912
48283;Erasmus Thompson;39;221446
48284;Cruz Fernandez;96;739052
48285;Bruno Dale;40;87299
48286;Kermit Avila;45;536775
48287;Abbot Durham;63;238159
48288;Caldwell Cain;80;804164
48289;Gage Richards;31;490175
48290;Calvin Wise;42;510045
48291;Tad Gaines;81;129388
48292;Laith Moses;90;747308
48293;Stephen Albert;88;461450
48294;Alexander Bass;100;44466
48295;Dustin Hunter;48;476503
48296;Kibo Wilkins;49;968667
48297;Omar Flowers;62;906737
48298;Declan Montoya;59;164108
48299;Wang Cabrera;49;562341
48300;Price Calhoun;51;650448
48301;Bruce Bush;37;180951
48302;Cameron Boyle;44;486276
48303;Kadeem Jefferson;97;151216
48304;Hayes Davidson;37;191746
48305;Jermaine Marshall;36;798795
48306;Charles King;97;161724
48307;Levi Day;80;414502
48308;Flynn Alvarado;33;507371
48309;Bruce Castro;77;319101
48310;Dale Stuart;86;803186
48311;Ferris Quinn;97;802326
48312;Xander Beard;99;497206
48313;Leo Blackburn;50;819663
48314;Keegan Dillon;98;211352
48315;Hu Odonnell;73;833646
48316;Murphy Nicholson;53;837137
48317;Rooney Alford;40;84624
48318;Thaddeus Walton;92;254863
48319;Micah Savage;33;661369
48320;Stuart Baldwin;40;499508
48321;Bernard Hood;52;681634
48322;Melvin Ferrell;92;158788
48323;Wing Kemp;99;665176
48324;Caldwell Frye;65;987297
48325;Elton Morris;34;225871
48326;Kenyon Walter;63;279932
48327;Perry Lamb;96;638442
48328;Josiah Bolton;39;653003
48329;Jermaine Hopkins;53;207935
48330;Noble Crane;54;693688
48331;Nasim Gay;55;866107
48332;Lyle Singleton;90;975402
48333;Jack Valencia;43;89888
48334;Seth Myers;55;616998
48335;Cameron Ferrell;47;719119
48336;Forrest Hall;55;885452
48337;Rigel Osborne;35;548187
48338;Timon Holloway;46;610843
48339;Philip Mccoy;63;421881
48340;Harrison Galloway;57;931640
48341;Cooper Mcconnell;30;100729
48342;Cullen Griffin;80;420496
48343;Lyle Webb;39;23470
48344;Elvis Kerr;93;157064
48345;Chancellor Wolf;79;102875
48346;Griffith Velazquez;79;191691
48347;Jasper Christian;72;949778
48348;Jackson Workman;92;736694
48349;Keith Talley;88;819975
48350;Dane Leonard;46;906767
48351;Isaac Gregory;95;814872
48352;Simon Santos;98;60318
48353;Raphael Mullen;40;223889
48354;Kennan Simmons;58;102176
48355;Adrian Zimmerman;33;518596
48356;Zachery Vaughn;47;569418
48357;Reuben Blackburn;57;80612
48358;Laith Mendez;99;96179
48359;Yardley Terry;93;841774
48360;Neville Soto;93;518245
48361;Jelani Barber;81;104487
48362;Talon Cabrera;43;899775
48363;Brennan Decker;59;126873
48364;Cadman Navarro;78;968308
48365;Oleg Berger;32;344236
48366;Merrill Andrews;60;665501
48367;Trevor Gamble;65;630693
48368;Chadwick Harrison;39;704627
48369;Hammett Stark;86;316848
48370;Zeus Wood;44;135653
48371;Clinton Merritt;47;376384
48372;Denton Villarreal;54;25028
48373;Zeph Hall;55;680055
48374;Geoffrey Robbins;54;313828
48375;Berk Sherman;96;295598
48376;Conan Blackwell;100;666848
48377;Vincent Rogers;99;943320
48378;Porter Cobb;34;989510
48379;Ray Frost;55;93968
48380;Cullen Pacheco;37;244825
48381;August Huber;94;474110
48382;Colt Drake;85;339085
48383;Beau Patterson;74;335460
48384;Quinlan Meadows;100;730452
48385;Giacomo Whitley;77;179360
48386;Burton Price;41;951639
48387;Anthony Langley;32;304565
48388;Coby Camacho;67;299548
48389;Kevin Howard;84;820805
48390;Nash Lindsey;40;797968
48391;Cyrus Rios;38;39975
48392;Gareth Burch;83;783727
48393;Baker Hoffman;97;238066
48394;Calvin Buckley;42;231187
48395;Linus Curtis;66;852072
48396;Ferdinand Beasley;40;942781
48397;James Tran;84;214114
48398;Hashim Underwood;30;690931
48399;Merritt Butler;80;77530
48400;Cullen Jimenez;90;332987
48401;Timothy Rush;69;82473
48402;Troy Pratt;51;553024
48403;Wang Santos;58;315987
48404;Stone Lopez;47;383965
48405;Hector Alston;71;888870
48406;Ulysses Mccoy;70;613877
48407;Nero Fletcher;78;956916
48408;Plato Leblanc;50;677569
48409;Emerson Shepherd;83;253313
48410;Kelly Barry;86;537786
48411;Slade Conley;89;737672
48412;Oleg Bradley;38;190143
48413;Bert Pace;34;40720
48414;Derek Morrison;75;995548
48415;Vernon Fulton;97;711556
48416;Scott Deleon;57;185682
48417;August Cain;60;655036
48418;Carl Curtis;43;45989
48419;Gray Ayala;84;154914
48420;Branden Sullivan;53;234026
48421;Kennedy Hawkins;48;864894
48422;Alvin Thompson;90;982401
48423;Coby Sanchez;79;74021
48424;Amery Blackburn;47;128590
48425;Christian Nguyen;84;385122
48426;Tanek Weiss;59;300798
48427;Yoshio Cole;61;112176
48428;Asher Richmond;53;655089
48429;Callum Mccoy;66;217721
48430;Isaiah Hahn;43;705644
48431;Chadwick Stuart;84;238598
48432;Warren Alford;54;169410
48433;Mason Burris;68;562103
48434;Avram Weeks;90;70305
48435;Bruno Fitzpatrick;41;220489
48436;Aristotle Kemp;91;234220
48437;Axel Hammond;60;569929
48438;Palmer Mills;49;939314
48439;Jason Barber;42;473303
48440;Amal Lara;74;722679
48441;Lucian Chavez;49;723178
48442;Brendan Byrd;85;273305
48443;Hakeem Warren;63;485674
48444;Hasad Gilmore;80;524285
48445;Noah Carey;36;480919
48446;Porter Goodwin;59;290043
48447;Garth Mcclure;83;439634
48448;Bernard Hammond;40;749159
48449;Justin Holden;63;676192
48450;Kaseem Dotson;96;981069
48451;Chaney Hester;62;636434
48452;Perry Chavez;40;487599
48453;Dylan Diaz;98;92375
48454;Kibo Guy;55;979746
48455;Warren Burch;59;70138
48456;Jackson Mason;87;55126
48457;Zeus Evans;81;563562
48458;Jerome Murray;68;719236
48459;August Acevedo;54;836773
48460;Camden Kinney;52;486487
48461;Omar Everett;70;336039
48462;Lyle Vinson;51;608536
48463;Amery Peterson;77;548869
48464;Dieter Jefferson;71;295645
48465;Oscar Franklin;90;277057
48466;Wing Hardy;100;50236
48467;Garth Gibbs;92;563225
48468;Ryan Conley;32;579671
48469;Hoyt Mclaughlin;94;125910
48470;Jonas Cruz;81;586901
48471;Vance Harding;39;233518
48472;Simon Pennington;66;610697
48473;Aladdin Greene;92;991211
48474;Owen Sparks;32;147423
48475;Charles Trujillo;79;44360
48476;Benjamin Powers;73;574106
48477;Ethan Lambert;78;878791
48478;Norman Hendrix;62;667898
48479;Ralph Mccray;93;658675
48480;Driscoll Heath;48;336309
48481;Philip Campos;52;521163
48482;Aaron Goodman;76;207185
48483;Daniel Goodman;46;367257
48484;Basil Silva;96;438531
48485;Fitzgerald Mendoza;52;96555
48486;Alan Riggs;83;823427
48487;Fitzgerald Morgan;63;665704
48488;Amery Pratt;100;815402
48489;Sylvester Freeman;53;879775
48490;Mark Wood;35;925920
48491;Erasmus Frederick;50;433982
48492;Caesar Curry;91;519401
48493;Russell Christensen;72;861764
48494;Victor Goodwin;78;307325
48495;Zephania Castro;98;52728
48496;Thomas Webster;90;777365
48497;David Cole;76;933073
48498;Cameron Poole;90;514230
48499;Alvin Carey;96;206685
48500;Fletcher Rowe;80;202630
48501;Xander Fry;33;913410
48502;Marshall Powell;45;668731
48503;Theodore Clarke;80;795641
48504;Brent Martin;70;403380
48505;Paki Daugherty;53;924126
48506;Walter Coleman;60;996848
48507;Emerson Guthrie;43;694323
48508;Calvin Tucker;92;147853
48509;Cole Walters;33;894113
48510;Matthew Elliott;69;577807
48511;Hashim Ellison;56;574566
48512;Rudyard Wallace;98;588172
48513;Cain Flynn;66;120842
48514;Isaac Walters;37;817459
48515;Dylan Fox;65;484513
48516;Clayton Harris;73;442500
48517;Emery Nixon;53;21013
48518;Vance Sweeney;71;381386
48519;Caesar Weaver;97;987648
48520;Tarik Valdez;70;55319
48521;Clark Blankenship;41;698143
48522;Ahmed Ellison;66;335991
48523;Keefe Anthony;87;785911
48524;Gray Hodges;45;746200
48525;Benedict Lynn;83;42125
48526;Hasad Gill;58;598238
48527;Dillon Goodman;71;187022
48528;Darius Case;45;481661
48529;Colton Haney;42;258593
48530;Lyle Odonnell;71;227423
48531;Myles Harmon;30;118905
48532;Richard Davenport;90;914460
48533;Prescott Mcmillan;97;221250
48534;Wade Goodwin;87;246653
48535;Nathaniel Harper;59;972924
48536;Joshua Morgan;61;776903
48537;Aladdin Merrill;31;676871
48538;Drew Mcleod;93;12580
48539;Zeph Terry;37;813130
48540;Branden Whitney;81;896144
48541;Keith Nixon;37;527263
48542;Aladdin Valenzuela;84;733832
48543;Driscoll Clemons;79;849337
48544;Rogan Carver;74;848129
48545;Prescott Morton;66;85521
48546;Damian Hernandez;35;256984
48547;Dustin Combs;34;436295
48548;Cain Rodriguez;53;735092
48549;Hilel Holloway;48;486148
48550;Felix Andrews;45;658971
48551;Channing Valentine;65;27474
48552;Arthur Bush;91;843802
48553;Prescott Hanson;95;38095
48554;Randall Young;49;116818
48555;Chancellor Giles;68;353195
48556;Brendan Spence;35;584773
48557;Dorian Gentry;34;652099
48558;Felix Estrada;51;550779
48559;Chancellor Salas;70;265708
48560;Valentine Hoffman;37;710203
48561;Reese Arnold;82;614357
48562;Adrian Alvarado;81;213272
48563;Ferdinand Duncan;69;481465
48564;Branden Molina;34;425226
48565;Wing Burke;34;322309
48566;Gavin Guy;91;585691
48567;Carter Hobbs;89;121691
48568;Seth Walters;88;669660
48569;Wayne Madden;49;976000
48570;Keaton Yates;42;922138
48571;Dalton Porter;58;379321
48572;Forrest Huff;86;335887
48573;Keegan Sosa;75;965055
48574;Colton Kline;68;418034
48575;Uriel Harding;67;787827
48576;Elton Glover;62;292795
48577;Tiger Pittman;48;475377
48578;Noble Hopper;57;976174
48579;Carlos Rollins;54;544298
48580;Cullen Cantu;91;817954
48581;Aaron Lamb;85;242178
48582;Ahmed Garner;75;952295
48583;Nero Christensen;82;48951
48584;Jelani Collins;53;423365
48585;Tucker Mccoy;93;645803
48586;Alden Farrell;73;212413
48587;Arthur Wiggins;82;318329
48588;Bevis Mejia;39;119428
48589;Brenden Tucker;54;154947
48590;Connor Wright;36;948945
48591;Caleb Sharpe;100;683311
48592;Aladdin Freeman;36;944079
48593;Thor Wood;71;928793
48594;Daquan Cortez;39;339047
48595;Cameron Stewart;75;286845
48596;Ivan Riley;57;620095
48597;Maxwell Potts;84;915998
48598;Nolan Sosa;91;891454
48599;Murphy Slater;70;724615
48600;Caleb Nielsen;77;72667
48601;Macon Doyle;100;918530
48602;Herrod Burt;47;629762
48603;Aaron Tate;94;495399
48604;Mark Flowers;37;351564
48605;Alec Stark;48;760459
48606;Octavius Burt;76;432465
48607;Xavier Dale;40;147825
48608;Tarik Sandoval;44;544972
48609;Armando Conley;62;524778
48610;Edan Patrick;40;325202
48611;Kyle Baxter;87;274643
48612;Ezekiel Valentine;73;384788
48613;Quinlan Stephens;39;519451
48614;Zephania Rodriguez;96;971616
48615;Abbot Boyd;37;891953
48616;Timon French;60;969117
48617;Jameson Sweet;64;826504
48618;Knox Montoya;40;207535
48619;Micah Weaver;63;43609
48620;Stephen Blevins;59;655035
48621;Wallace Lynch;41;948429
48622;Emmanuel Browning;95;344641
48623;Charles Baird;46;110169
48624;Ethan Navarro;34;851305
48625;Justin Malone;77;155447
48626;Chaney Santos;54;881200
48627;Plato Sandoval;94;640227
48628;Thaddeus Gardner;50;845702
48629;Stuart Huff;86;217655
48630;Kasimir Paul;68;761552
48631;Oren Roach;91;93077
48632;Harrison Vinson;96;986349
48633;Ivan Mcmillan;39;685806
48634;Hamish Johnston;69;203529
48635;Dolan Jimenez;89;193485
48636;Rashad Burnett;32;681872
48637;Keegan Sawyer;93;144916
48638;Jonah Holmes;93;281147
48639;Clayton Reed;55;653118
48640;Micah Fitzpatrick;75;183387
48641;Thor Richmond;90;332504
48642;Dale Hicks;67;545980
48643;Thomas Goodwin;81;703034
48644;Hyatt Reese;56;57570
48645;Kelly Emerson;43;119455
48646;Nasim Blevins;57;916969
48647;Ryan Pruitt;70;526343
48648;Alexander Cooper;79;934234
48649;Xander Mack;48;226858
48650;Xavier Robertson;83;873136
48651;Brian Kane;70;611363
48652;Cullen Watts;76;822921
48653;Coby Shepherd;96;921764
48654;Tyler Frye;89;757523
48655;Arden Hays;49;101243
48656;Lamar Wilkinson;31;579191
48657;Jin Figueroa;86;507642
48658;Arsenio Mack;56;207541
48659;Allistair Washington;87;292145
48660;Thomas Hurst;37;123528
48661;Drew Barlow;32;229638
48662;Ferris Stephens;99;418229
48663;Declan Dudley;65;881218
48664;Colorado Leonard;62;757144
48665;Richard Dotson;48;882149
48666;Ray Molina;35;846538
48667;Kelly Swanson;39;480530
48668;Felix Dennis;71;655695
48669;Dean Middleton;92;631612
48670;Jacob Slater;32;776219
48671;Bernard Love;76;338147
48672;August Bruce;36;891430
48673;Fitzgerald Glass;84;169651
48674;Xavier Slater;30;558149
48675;Omar Cameron;32;98297
48676;Fulton Mercado;82;649811
48677;Cullen Melton;49;745461
48678;Howard Frost;66;575344
48679;Simon Cherry;94;934844
48680;Dennis Woodward;88;641267
48681;Emery Mcgowan;86;314499
48682;Hedley Rutledge;91;194980
48683;Victor Sykes;49;320600
48684;Jarrod Anthony;98;756150
48685;Linus Deleon;65;108416
48686;Julian Alvarado;77;413676
48687;Cedric Maxwell;54;469370
48688;Kasimir Charles;37;894893
48689;Peter Tillman;44;217759
48690;Nathan Benson;58;650643
48691;Walter Noel;98;467430
48692;Mohammad Vasquez;45;329883
48693;Cadman Payne;59;706586
48694;Nolan Bradford;37;910891
48695;Mark Hudson;56;235345
48696;Leo Jensen;38;388214
48697;Gage Gallegos;72;91117
48698;Garrett Woodward;81;345034
48699;Malik Orr;86;358018
48700;Lars Andrews;77;768144
48701;Norman Bray;63;459719
48702;Chancellor Mccarthy;55;857575
48703;Alfonso Pratt;35;657344
48704;Clayton Cotton;32;594223
48705;Jin Miller;77;914454
48706;Len Haynes;47;284973
48707;Basil Beach;74;704757
48708;Arthur Fowler;63;799233
48709;Gil Walls;47;595356
48710;Jeremy Melton;61;556392
48711;Ferris Lester;44;572200
48712;Oliver Dillon;41;271791
48713;Steven Serrano;42;491067
48714;Colton Holcomb;84;328962
48715;Ira Harris;31;555682
48716;Murphy Kelley;54;107016
48717;Hammett Mckay;78;946871
48718;Clinton Cameron;65;573858
48719;Marsden Parrish;39;410158
48720;Vladimir Flowers;77;817116
48721;Brenden Simon;51;363102
48722;Demetrius Benton;78;761611
48723;Hiram Parker;52;163176
48724;Chaney Myers;47;626654
48725;Daniel Walton;70;479501
48726;Avram Bernard;33;749021
48727;Porter Cline;40;720080
48728;Ian Saunders;67;606139
48729;Mark Shannon;98;943251
48730;Thomas Mooney;79;362854
48731;Erich Alston;66;539492
48732;Martin Rice;41;930436
48733;Nathaniel Pickett;58;786659
48734;Rajah Houston;67;570247
48735;Levi Odom;50;114610
48736;Jamal Santana;80;175313
48737;Lyle Nichols;37;552501
48738;Driscoll Sanchez;94;648384
48739;Ronan Herring;42;499942
48740;Carter Gilbert;60;886401
48741;Armando Sears;77;860153
48742;Demetrius Cooley;60;906325
48743;Talon Patel;30;389590
48744;Jerry Perkins;69;181147
48745;Garrett Navarro;81;692968
48746;Hunter Middleton;53;302473
48747;Allistair Lambert;86;228000
48748;Sebastian Cummings;37;916944
48749;Alvin Rivers;85;326720
48750;Xavier Cooke;45;859802
48751;Tobias Dennis;47;436467
48752;Wang Rosa;72;347335
48753;Herman Gamble;32;924657
48754;Walker Griffith;45;990656
48755;Tad Alford;44;734132
48756;Cole Frye;75;275449
48757;Basil Hill;71;76718
48758;Leonard Sandoval;95;533887
48759;Amir Chase;98;14853
48760;Wayne Marsh;54;417971
